id,yearbirth,age,categorical_age,education,maritalstatus,income,categorical_income,kidhome,teenhome,totalchild,dtcustomer,month_year_dtcustomer,recency,recency_category,mntwines,mntwines_category,mntfruits,mntfruits_category,mntmeatproducts,mntmeatproducts_category,mntfishproducts,mntfishproducts_category,mntsweetproducts,mntsweetproducts_category,mntgoldproducts,mntgoldproducts_category,mnttotal,mnttotal_category,numdealspurchases,numdealspurchases_category,numwebpurchases,numwebpurchases_category,numcatalogpurchases,numcatalogpurchases_category,numstorepurchases,numstorepurchases_category,numwebvisitsmonth,numwebvisitsmonth_category,totalpurchases_online,totalpurchases_offline,totalpurchases,totalpurchases_category,behaviour_score,behaviour_category,average_spending,acceptedcmp1,acceptedcmp1_category,acceptedcmp2,acceptedcmp2_category,acceptedcmp3,acceptedcmp3_category,acceptedcmp4,acceptedcmp4_category,acceptedcmp5,acceptedcmp5_category,complain,spending_waiver_online,spending_waiver_online_category,spending_waiver_offline,spending_waiver_offline_category,spending_waiver_total,spending_waiver_total_category,response,response_category,totalacceptedcmp
12091,1955,60,56-90,Graduation,Single,49431.0,Low,0,1,1,2012-08-03,2012-08-01,9,5,219,151-500,3,0-15,100,51-250,26,0-30,0,0-30,17,0-30,365,2,2,2-4,7,7-15,1,0-2,5,4-8,8,4-8,8,7,15,3,532,Potential Loyalist,24.333333333333332,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.7777777777777778,5,35,Offline But Online Still Fine,0,Reject,0
10398,1981,34,0-35,Master,Single,24336.0,Lowest,1,0,1,2012-08-27,2012-08-01,82,1,1,0-150,6,0-15,2,0-50,8,0-30,2,0-30,12,0-30,31,1,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,1,3,4,1,111,Lost,7.75,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.14285714285714285,1,0.036585365853658534,1,11,Not Care At All,0,Reject,0
13173,1980,35,0-35,Master,Single,78789.0,Highest,0,0,0,2012-08-08,2012-08-01,12,4,667,501-1250,50,16-50,555,251-600,21,0-30,81,61-100,83,81-150,1457,5,1,0-1,4,3-6,6,3-6,5,4-8,2,0-3,10,6,16,3,435,Loyal Customer,91.0625,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5.0,5,0.5,5,55,Both Care,1,Accept,1
12478,1985,30,0-35,Graduation,Single,29760.0,Lowest,1,0,1,2012-08-29,2012-08-01,87,1,64,0-150,4,0-15,68,51-250,7,0-30,5,0-30,17,0-30,165,2,4,2-4,3,3-6,1,0-2,4,4-8,8,4-8,4,8,12,3,132,Hibernating,13.75,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.09195402298850575,2,22,Not Care Much,0,Reject,0
13908,1961,54,36-55,Graduation,Single,82014.0,Highest,0,0,0,2012-08-20,2012-08-01,48,3,980,501-1250,37,16-50,265,251-600,35,31-80,81,61-100,31,31-80,1429,5,1,0-1,3,3-6,6,3-6,12,9-15,6,4-8,9,13,22,4,345,Loyal Customer,64.95454545454545,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.5,3,0.2708333333333333,4,34,Offline But Online Still Fine,1,Accept,1
12220,1967,48,36-55,Graduation,Single,68743.0,Highest,0,0,0,2012-08-30,2012-08-01,81,1,1132,501-1250,81,51-100,384,251-600,120,81-150,81,61-100,115,81-150,1913,5,1,0-1,11,7-15,5,3-6,13,9-15,7,4-8,16,14,30,5,155,Can't lose them,63.766666666666666,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.2857142857142856,4,0.1728395061728395,3,43,Online But Offline Still Fine,0,Reject,0
13282,1982,33,0-35,PhD,Partner,57004.5,High,0,0,0,2012-08-04,2012-08-01,21,4,55,0-150,16,16-50,555,251-600,17,0-30,3,0-30,4,0-30,650,3,6,5-10,0,0-2,10,7-12,1,0-3,0,0-3,10,7,17,3,433,Potential Loyalist,38.23529411764706,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.0,1,0.3333333333333333,4,14,Offline Only,0,Reject,0
10069,1988,27,0-35,Basic,Partner,13724.0,Lowest,1,0,1,2012-08-31,2012-08-01,43,3,2,0-150,7,0-15,5,0-50,2,0-30,15,0-30,27,0-30,58,1,1,0-1,2,0-2,0,0-2,2,0-3,9,9-15,2,3,5,1,311,Promising,11.6,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.2222222222222222,1,0.06976744186046512,1,11,Not Care At All,0,Accept more than once,1
13264,1985,30,0-35,Graduation,Partner,29103.0,Lowest,1,0,1,2012-08-27,2012-08-01,38,3,16,0-150,0,0-15,17,0-50,6,0-30,3,0-30,6,0-30,48,1,2,2-4,1,0-2,0,0-2,3,0-3,9,9-15,1,5,6,2,321,Promising,8.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.1111111111111111,1,0.13157894736842105,3,13,Offline Only,0,Reject,0
13927,1952,63,56-90,Master,Partner,40442.0,Low,1,1,2,2012-08-19,2012-08-01,52,2,45,0-150,12,0-15,52,51-250,25,0-30,22,0-30,13,0-30,169,2,4,2-4,3,3-6,1,0-2,4,4-8,7,4-8,4,8,12,3,232,Customers Needing Attention,14.083333333333334,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5714285714285714,2,0.15384615384615385,3,23,Offline Recommended But Online Still Fine,1,Accept,1
13323,1953,62,56-90,PhD,Partner,53593.0,High,1,1,2,2012-08-07,2012-08-01,60,2,349,151-500,4,0-15,78,51-250,6,0-30,0,0-30,43,31-80,480,2,6,5-10,7,7-15,2,0-2,6,4-8,8,4-8,9,12,21,4,242,Customers Needing Attention,22.857142857142858,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.125,3,0.2,4,34,Offline But Online Still Fine,0,Reject,0
13868,1969,46,36-55,Graduation,Partner,62882.0,High,0,1,1,2012-08-09,2012-08-01,26,3,509,501-1250,81,51-100,497,251-600,78,31-80,24,0-30,97,81-150,1286,4,2,2-4,7,7-15,5,3-6,6,4-8,4,4-8,12,8,20,4,344,Loyal Customer,64.3,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,3.0,4,0.3076923076923077,4,44,Both Care,0,Reject,0
12276,1964,51,36-55,Graduation,Single,51983.0,High,0,1,1,2012-08-31,2012-08-01,95,1,631,501-1250,0,0-15,115,51-250,10,0-30,7,0-30,30,0-30,793,3,3,2-4,9,7-15,2,0-2,10,9-15,7,4-8,11,13,24,4,143,Hibernating,33.041666666666664,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.5714285714285714,3,0.1368421052631579,3,33,Mid,0,Reject,0
13801,1972,43,36-55,PhD,Partner,62220.0,High,0,1,1,2012-08-11,2012-08-01,55,2,799,501-1250,12,0-15,375,251-600,16,0-30,12,0-30,12,0-30,1226,4,5,5-10,7,7-15,6,3-6,5,4-8,6,4-8,13,10,23,4,244,At Risk,53.30434782608695,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.1666666666666665,4,0.18181818181818182,3,43,Online But Offline Still Fine,1,Accept,1
12845,1975,40,36-55,Master,Single,46098.0,Low,1,1,2,2012-08-18,2012-08-01,86,1,57,0-150,0,0-15,27,0-50,0,0-30,0,0-30,36,31-80,120,2,4,2-4,3,3-6,2,0-2,2,0-3,8,4-8,5,6,11,3,132,Hibernating,10.909090909090908,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.625,2,0.06976744186046512,1,21,Not Care But Online Prefered,1,Accept,1
13688,1955,60,56-90,PhD,Single,49667.0,Low,0,0,0,2012-08-20,2012-08-01,35,3,1181,501-1250,26,16-50,120,51-250,17,0-30,13,0-30,39,31-80,1396,5,2,2-4,5,3-6,10,7-12,5,4-8,8,4-8,15,7,22,4,345,Loyal Customer,63.45454545454545,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1.875,4,0.2,4,44,Both Care,1,Accept more than once,2
12531,1979,36,36-55,Graduation,Partner,77568.0,Highest,0,1,1,2012-08-25,2012-08-01,30,3,1224,501-1250,0,0-15,396,251-600,120,81-150,81,61-100,126,81-150,1947,5,1,0-1,10,7-15,2,0-2,8,4-8,5,4-8,12,9,21,4,345,Loyal Customer,92.71428571428571,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,2.4,4,0.3,4,44,Both Care,0,Accept more than once,3
13379,1969,46,36-55,PhD,Partner,53374.0,High,0,1,1,2012-08-16,2012-08-01,34,3,896,501-1250,10,0-15,101,51-250,13,0-30,10,0-30,34,31-80,1064,4,6,5-10,4,3-6,2,0-2,9,9-15,9,9-15,6,15,21,4,344,Loyal Customer,50.666666666666664,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.6666666666666666,2,0.4411764705882353,5,25,Offline Recommended But Online Still Fine,1,Accept more than once,2
13391,1976,39,36-55,Master,Partner,75484.0,Highest,0,1,1,2012-08-02,2012-08-01,50,3,378,151-500,81,51-100,259,251-600,120,81-150,81,61-100,34,31-80,953,4,2,2-4,7,7-15,3,3-6,6,4-8,4,4-8,10,8,18,4,344,Loyal Customer,52.94444444444444,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.5,4,0.16,3,43,Online But Offline Still Fine,0,Reject,0
12863,1965,50,36-55,PhD,Partner,32727.0,Lowest,0,0,0,2012-08-28,2012-08-01,38,3,167,151-500,13,0-15,180,51-250,86,81-150,13,0-30,70,31-80,529,3,2,2-4,7,7-15,3,3-6,5,4-8,8,4-8,10,7,17,3,333,Potential Loyalist,31.11764705882353,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.25,3,0.18421052631578946,3,33,Mid,0,Reject,0
12951,1979,36,36-55,Master,Partner,24401.0,Lowest,0,0,0,2012-08-31,2012-08-01,98,1,73,0-150,28,16-50,217,51-250,10,0-30,24,0-30,115,81-150,467,2,3,2-4,6,3-6,1,0-2,6,4-8,8,4-8,7,9,16,3,132,Hibernating,29.1875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.875,3,0.09183673469387756,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
13589,1976,39,36-55,Graduation,Partner,7500.0,Lowest,1,0,1,2012-08-01,2012-08-01,19,4,7,0-150,0,0-15,12,0-50,13,0-30,7,0-30,32,31-80,71,1,5,5-10,4,3-6,1,0-2,2,0-3,9,9-15,5,7,12,3,431,Potential Loyalist,5.916666666666667,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.5555555555555556,2,0.3684210526315789,4,24,Offline Recommended But Online Still Fine,1,Accept more than once,2
12840,1965,50,36-55,Graduation,Partner,52117.0,High,0,1,1,2012-08-16,2012-08-01,55,2,112,0-150,10,0-15,107,51-250,30,0-30,0,0-30,20,0-30,279,2,2,2-4,5,3-6,2,0-2,4,4-8,7,4-8,7,6,13,3,232,Customers Needing Attention,21.46153846153846,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.10909090909090909,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
12280,1977,38,36-55,Graduation,Partner,42014.0,Low,1,0,1,2012-08-17,2012-08-01,56,2,244,151-500,15,0-15,108,51-250,4,0-30,15,0-30,50,31-80,436,2,6,5-10,7,7-15,1,0-2,6,4-8,8,4-8,8,12,20,4,242,Customers Needing Attention,21.8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.21428571428571427,4,34,Offline But Online Still Fine,1,Accept,1
13259,1951,64,56-90,PhD,Single,64950.0,High,0,1,1,2012-08-12,2012-08-01,29,3,819,501-1250,0,0-15,72,51-250,12,0-30,0,0-30,63,31-80,966,4,2,2-4,11,7-15,2,0-2,10,9-15,7,4-8,13,12,25,4,344,Loyal Customer,38.64,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,1.8571428571428572,4,0.41379310344827586,5,45,Both Care,0,Accept more than once,1
10862,1960,55,36-55,Master,Partner,30522.0,Lowest,0,1,1,2012-08-17,2012-08-01,6,5,179,151-500,8,0-15,83,51-250,19,0-30,11,0-30,26,0-30,326,2,5,5-10,1,0-2,2,0-2,9,9-15,2,0-3,3,14,17,3,532,Potential Loyalist,19.176470588235293,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.5,3,2.3333333333333335,5,35,Offline But Online Still Fine,0,Reject,0
12251,1978,37,36-55,Master,Partner,88097.0,Highest,1,0,1,2012-08-18,2012-08-01,24,4,163,151-500,0,0-15,480,251-600,0,0-30,81,61-100,75,31-80,799,3,1,0-1,6,3-6,5,3-6,8,4-8,9,9-15,11,9,20,4,443,Loyal Customer,39.95,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,1.2222222222222223,3,0.375,4,34,Offline But Online Still Fine,1,Accept more than once,4
12955,1980,35,0-35,Graduation,Single,28071.0,Lowest,0,0,0,2012-08-29,2012-08-01,65,2,39,0-150,33,16-50,130,51-250,41,31-80,26,0-30,44,31-80,313,2,2,2-4,5,3-6,1,0-2,5,4-8,8,4-8,6,7,13,3,232,Customers Needing Attention,24.076923076923077,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.75,2,0.1076923076923077,2,22,Not Care Much,0,Reject,0
12618,1983,32,0-35,Graduation,Partner,78687.0,Highest,0,0,0,2012-08-09,2012-08-01,13,4,817,501-1250,81,51-100,555,251-600,120,81-150,55,31-60,126,81-150,1754,5,1,0-1,4,3-6,6,3-6,8,4-8,2,0-3,10,9,19,4,445,Champions,92.3157894736842,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,5.0,5,0.6923076923076923,5,55,Both Care,1,Accept more than once,2
13021,1972,43,36-55,Graduation,Single,38808.0,Low,1,0,1,2012-08-26,2012-08-01,21,4,125,0-150,17,16-50,52,51-250,3,0-30,19,0-30,30,0-30,246,2,4,2-4,5,3-6,1,0-2,4,4-8,8,4-8,6,8,14,3,432,Potential Loyalist,17.571428571428573,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.75,2,0.38095238095238093,4,24,Offline Recommended But Online Still Fine,1,Accept more than once,2
12821,1974,41,36-55,Graduation,Partner,42557.0,Low,0,1,1,2012-08-29,2012-08-01,98,1,192,151-500,5,0-15,53,51-250,0,0-30,5,0-30,15,0-30,270,2,4,2-4,6,3-6,1,0-2,4,4-8,8,4-8,7,8,15,3,132,Hibernating,18.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.875,3,0.08163265306122448,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
13909,1955,60,56-90,Master,Partner,62972.0,High,0,1,1,2012-08-03,2012-08-01,39,3,313,151-500,15,0-15,47,0-50,20,0-30,0,0-30,126,81-150,521,3,2,2-4,7,7-15,4,3-6,3,0-3,6,4-8,11,5,16,3,333,Potential Loyalist,32.5625,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.8333333333333333,4,0.1282051282051282,2,42,Online Recommended But Still Offline Sometime,1,Accept,1
13810,1970,45,36-55,PhD,Partner,55158.0,High,1,1,2,2012-07-30,2012-08-01,72,2,293,151-500,0,0-15,87,51-250,4,0-30,11,0-30,23,0-30,418,2,4,2-4,7,7-15,2,0-2,5,4-8,7,4-8,9,9,18,4,242,Customers Needing Attention,23.22222222222222,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.2857142857142858,3,0.125,2,32,Online Recommended But Still Offline Sometime,1,Accept,1
12898,1965,50,36-55,Master,Single,64176.0,High,0,1,1,2012-08-03,2012-08-01,52,2,1215,501-1250,33,16-50,249,51-250,64,31-80,81,61-100,126,81-150,1768,5,6,5-10,8,7-15,9,7-12,8,4-8,6,4-8,17,14,31,5,255,At Risk,57.03225806451613,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.8333333333333335,4,0.2692307692307692,4,44,Both Care,0,Reject,0
13398,1976,39,36-55,Basic,Single,9548.0,Lowest,1,0,1,2012-08-08,2012-08-01,31,3,0,0-150,1,0-15,3,0-50,10,0-30,6,0-30,9,0-30,29,1,2,2-4,1,0-2,0,0-2,3,0-3,8,4-8,1,5,6,2,321,Promising,4.833333333333333,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.16129032258064516,3,13,Offline Only,0,Reject,0
10395,1986,29,0-35,Basic,Single,8940.0,Lowest,1,0,1,2012-08-22,2012-08-01,25,4,1,0-150,45,16-50,3,0-50,4,0-30,6,0-30,42,31-80,101,2,3,2-4,3,3-6,1,0-2,3,0-3,8,4-8,4,6,10,2,422,Potential Loyalist,10.1,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.24,4,24,Offline Recommended But Online Still Fine,0,Reject,0
12777,1963,52,36-55,PhD,Partner,33629.0,Lowest,1,1,2,2012-08-08,2012-08-01,49,3,132,0-150,0,0-15,16,0-50,0,0-30,0,0-30,4,0-30,152,2,5,5-10,3,3-6,1,0-2,4,4-8,9,9-15,4,9,13,3,332,Potential Loyalist,11.692307692307692,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.4444444444444444,2,0.1836734693877551,3,23,Offline Recommended But Online Still Fine,0,Reject,0
12704,1971,44,36-55,Master,Single,49118.0,Low,0,0,0,2012-08-18,2012-08-01,90,1,620,501-1250,54,51-100,239,51-250,99,81-150,81,61-100,119,81-150,1212,4,2,2-4,9,7-15,7,7-12,10,9-15,7,4-8,16,12,28,5,154,Can't lose them,43.285714285714285,0,Reject,1,Accept,0,Accept more than once,1,Accept more than once,0,Accept more than once,0,2.2857142857142856,4,0.13333333333333333,3,43,Online But Offline Still Fine,1,Accept more than once,3
13564,1956,59,56-90,Graduation,Partner,79456.0,Highest,0,0,0,2012-08-22,2012-08-01,12,4,565,501-1250,42,16-50,548,251-600,64,31-80,81,61-100,99,81-150,1399,5,1,0-1,5,3-6,6,3-6,4,4-8,3,0-3,11,5,16,3,435,Loyal Customer,87.4375,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,3.6666666666666665,5,0.4166666666666667,5,55,Both Care,1,Accept,1
12406,1956,59,56-90,Graduation,Single,22304.0,Lowest,0,0,0,2012-08-04,2012-08-01,91,1,3,0-150,2,0-15,7,0-50,0,0-30,4,0-30,2,0-30,18,1,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,1,3,4,1,111,Lost,4.5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.03296703296703297,1,11,Not Care At All,0,Reject,0
10827,1967,48,36-55,PhD,Partner,36947.0,Low,1,1,2,2012-08-07,2012-08-01,49,3,88,0-150,3,0-15,21,0-50,4,0-30,1,0-30,29,0-30,146,2,4,2-4,3,3-6,0,0-2,4,4-8,9,9-15,3,8,11,3,332,Potential Loyalist,13.272727272727273,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.3333333333333333,1,0.16326530612244897,3,13,Offline Only,0,Reject,0
13532,1964,51,36-55,Graduation,Partner,68142.0,Highest,0,1,1,2012-08-29,2012-08-01,96,1,897,501-1250,81,51-100,196,51-250,91,81-150,81,61-100,37,31-80,1383,5,3,2-4,10,7-15,4,3-6,7,4-8,6,4-8,14,10,24,4,145,Can't lose them,57.625,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.3333333333333335,4,0.10416666666666667,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
10710,1979,36,36-55,Graduation,Partner,7500.0,Lowest,0,1,1,2012-08-29,2012-08-01,61,2,5,0-150,2,0-15,3,0-50,3,0-30,0,0-30,5,0-30,18,1,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,1,3,4,1,211,About to Sleep,4.5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.04918032786885246,1,11,Not Care At All,0,Reject,0
12752,1961,54,36-55,Graduation,Partner,60544.0,High,1,1,2,2012-08-25,2012-08-01,92,1,201,151-500,2,0-15,43,0-50,3,0-30,5,0-30,35,31-80,289,2,4,2-4,5,3-6,1,0-2,5,4-8,6,4-8,6,9,15,3,132,Hibernating,19.266666666666666,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.09782608695652174,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
12212,1966,49,36-55,Graduation,Single,86358.0,Highest,1,1,2,2012-08-08,2012-08-01,78,1,957,501-1250,47,16-50,494,251-600,82,81-150,47,31-60,95,81-150,1722,5,4,2-4,5,3-6,3,3-6,6,4-8,8,4-8,8,10,18,4,145,Can't lose them,95.66666666666667,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.1282051282051282,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
13225,1994,21,0-35,Graduation,Partner,80685.0,Highest,0,0,0,2012-08-22,2012-08-01,55,2,241,151-500,45,16-50,555,251-600,34,31-80,26,0-30,54,31-80,955,4,1,0-1,6,3-6,4,3-6,10,9-15,2,0-3,10,11,21,4,244,At Risk,45.476190476190474,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5.0,5,0.2,4,54,Both Care,0,Reject,0
13611,1968,47,36-55,Graduation,Partner,35322.0,Lowest,1,2,3,2012-08-22,2012-08-01,34,3,28,0-150,9,0-15,37,0-50,12,0-30,7,0-30,13,0-30,106,2,3,2-4,2,0-2,0,0-2,4,4-8,8,4-8,2,7,9,2,322,Customers Needing Attention,11.777777777777779,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.25,1,0.20588235294117646,4,14,Offline Only,0,Reject,0
12940,1990,25,0-35,PhD,Partner,74214.0,Highest,0,0,0,2012-08-26,2012-08-01,3,5,863,501-1250,81,51-100,547,251-600,86,81-150,81,61-100,33,31-80,1691,5,1,0-1,8,7-15,2,0-2,5,4-8,5,4-8,10,6,16,3,535,Loyal Customer,105.6875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,2.0,5,45,Both Care,0,Reject,0
10542,1968,47,36-55,PhD,Partner,36778.0,Low,1,1,2,2012-08-05,2012-08-01,63,2,29,0-150,4,0-15,34,0-50,2,0-30,4,0-30,4,0-30,77,1,3,2-4,3,3-6,0,0-2,3,0-3,9,9-15,3,6,9,2,221,About to Sleep,8.555555555555555,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.3333333333333333,1,0.09523809523809523,2,12,Not Care But Offline Prefered,0,Reject,0
12788,1960,55,36-55,Graduation,Partner,62807.0,High,0,1,1,2012-08-31,2012-08-01,83,1,526,501-1250,28,16-50,135,51-250,10,0-30,21,0-30,99,81-150,819,3,3,2-4,5,3-6,3,3-6,12,9-15,5,4-8,8,15,23,4,143,Hibernating,35.608695652173914,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.6,4,0.18072289156626506,3,43,Online But Offline Still Fine,0,Reject,0
12107,1976,39,36-55,Master,Partner,81929.0,Highest,1,0,1,2012-09-29,2012-09-01,60,2,1224,501-1250,55,51-100,278,251-600,49,31-80,0,0-30,126,81-150,1732,5,2,2-4,4,3-6,4,3-6,10,9-15,6,4-8,8,12,20,4,245,At Risk,86.6,0,Reject,0,Reject,1,Accept,0,Accept more than once,1,Accept more than once,0,1.3333333333333333,3,0.2,4,34,Offline But Online Still Fine,1,Accept more than once,3
13821,1984,31,0-35,Master,Partner,14796.0,Lowest,1,0,1,2012-09-17,2012-09-01,1,5,13,0-150,3,0-15,8,0-50,7,0-30,4,0-30,16,0-30,51,1,2,2-4,1,0-2,0,0-2,3,0-3,9,9-15,1,5,6,2,521,Recent Customer,8.5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.1111111111111111,1,5.0,5,15,Offline Only,1,Accept,1
12992,1969,46,36-55,PhD,Partner,94871.0,Highest,0,2,2,2012-09-01,2012-09-01,99,1,169,151-500,24,16-50,553,251-600,120,81-150,0,0-30,126,81-150,992,4,1,0-1,8,7-15,5,3-6,4,4-8,7,4-8,13,5,18,4,144,Can't lose them,55.111111111111114,0,Reject,0,Reject,0,Reject,1,Accept,1,Accept more than once,0,1.8571428571428572,4,0.050505050505050504,1,41,Online Only,1,Accept more than once,3
13039,1961,54,36-55,Graduation,Single,82332.0,Highest,0,0,0,2012-09-17,2012-09-01,89,1,830,501-1250,59,51-100,555,251-600,51,31-80,79,61-100,19,0-30,1593,5,1,0-1,5,3-6,3,3-6,12,9-15,2,0-3,8,13,21,4,145,Can't lose them,75.85714285714286,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,4.0,5,0.14606741573033707,3,53,Online But Offline Still Fine,1,Accept more than once,2
12921,1976,39,36-55,Master,Partner,37509.0,Low,1,0,1,2012-09-12,2012-09-01,24,4,37,0-150,5,0-15,56,51-250,12,0-30,8,0-30,5,0-30,123,2,2,2-4,3,3-6,0,0-2,4,4-8,7,4-8,3,6,9,2,422,Potential Loyalist,13.666666666666666,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.42857142857142855,2,0.25,4,24,Offline Recommended But Online Still Fine,0,Reject,0
13993,1965,50,36-55,PhD,Partner,65220.0,High,0,0,0,2012-09-03,2012-09-01,3,5,890,501-1250,63,51-100,292,251-600,0,0-30,25,0-30,12,0-30,1282,4,4,2-4,8,7-15,4,3-6,7,4-8,6,4-8,12,11,23,4,544,Loyal Customer,55.73913043478261,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,3.6666666666666665,5,45,Both Care,1,Accept,1
12838,1972,43,36-55,Graduation,Partner,69209.0,Highest,0,0,0,2012-09-17,2012-09-01,4,5,496,151-500,32,16-50,555,251-600,120,81-150,48,31-60,126,81-150,1377,5,2,2-4,5,3-6,3,3-6,6,4-8,4,4-8,8,8,16,3,535,Loyal Customer,86.0625,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,2.0,4,2.0,5,45,Both Care,0,Accept more than once,1
13392,1995,20,0-35,Master,Single,83257.0,Highest,0,0,0,2012-09-18,2012-09-01,56,2,536,501-1250,27,16-50,555,251-600,38,31-80,81,61-100,67,31-80,1304,5,1,0-1,5,3-6,10,7-12,12,9-15,6,4-8,15,13,28,5,255,At Risk,46.57142857142857,0,Reject,0,Reject,1,Accept,0,Accept more than once,1,Accept more than once,1,2.5,4,0.23214285714285715,4,44,Both Care,1,Accept more than once,3
12413,1954,61,56-90,PhD,Single,57333.0,High,0,1,1,2012-09-22,2012-09-01,55,2,941,501-1250,14,0-15,397,251-600,76,31-80,58,31-60,126,81-150,1612,5,6,5-10,8,7-15,5,3-6,9,9-15,6,4-8,13,15,28,5,255,At Risk,57.57142857142857,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.1666666666666665,4,0.2727272727272727,4,44,Both Care,1,Accept,1
12245,1971,44,36-55,Graduation,Partner,76445.0,Highest,1,0,1,2012-09-28,2012-09-01,2,5,739,501-1250,81,51-100,309,251-600,120,81-150,80,61-100,35,31-80,1364,5,1,0-1,2,0-2,5,3-6,13,9-15,6,4-8,7,14,21,4,545,Champions,64.95238095238095,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.1666666666666667,3,7.0,5,35,Offline But Online Still Fine,0,Reject,0
13904,1988,27,0-35,Master,Partner,23331.0,Lowest,1,0,1,2012-09-04,2012-09-01,92,1,5,0-150,36,16-50,7,0-50,0,0-30,10,0-30,45,31-80,103,2,2,2-4,3,3-6,0,0-2,3,0-3,8,4-8,3,5,8,2,122,Hibernating,12.875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.375,2,0.05434782608695652,1,21,Not Care But Online Prefered,0,Reject,0
