id,yearbirth,age,categorical_age,education,maritalstatus,income,categorical_income,kidhome,teenhome,totalchild,dtcustomer,recency,mntwines,mntwines_category,mntfruits,mntfruits_category,mntmeatproducts,mntmeatproducts_category,mntfishproducts,mntfishproducts_category,mntsweetproducts,mntsweetproducts_category,mntgoldproducts,mntgoldproducts_category,mnttotal,numdealspurchases,numdealspurchases_category,numwebpurchases,numwebpurchases_category,numcatalogpurchases,numcatalogpurchases_category,numstorepurchases,numstorepurchases_category,numwebvisitsmonth,numwebvisitsmonth_category,totalpurchases,acceptedcmp1,acceptedcmp1_category,acceptedcmp2,acceptedcmp2_category,acceptedcmp3,acceptedcmp3_category,acceptedcmp4,acceptedcmp4_category,acceptedcmp5,acceptedcmp5_category,complain,response,response_category,totalacceptedcmp
13798,1970,45,36-55,Master,Partner,36138.0,Low,1,1,2,2013-07-16,48,130,0-150,0,0-15,16,0-50,0,0-30,0,0-30,5,0-30,151,5,5-10,3,3-6,1,0-2,4,4-8,7,4-8,13,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13847,1957,58,56-90,Graduation,Single,50388.0,Low,0,1,1,2014-05-28,3,292,151-500,6,0-15,37,0-50,0,0-30,3,0-30,34,31-80,372,4,2-4,6,3-6,1,0-2,6,4-8,7,4-8,17,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,0,Accept more than once,0,1,Accept more than once,3
12974,1973,42,36-55,Graduation,Partner,79593.0,Highest,0,0,0,2014-05-12,70,350,151-500,60,51-100,555,251-600,110,81-150,81,61-100,126,81-150,1282,1,0-1,5,3-6,6,3-6,7,4-8,2,0-3,19,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,0,Accept more than once,1
12802,1967,48,36-55,Graduation,Partner,54178.0,High,0,1,1,2014-01-21,79,135,0-150,9,0-15,39,0-50,4,0-30,0,0-30,7,0-30,194,1,0-1,2,0-2,2,0-2,5,4-8,2,0-3,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12477,1957,58,56-90,PhD,Partner,57004.5,High,2,1,3,2012-11-19,4,230,151-500,42,16-50,192,51-250,49,31-80,37,31-60,53,31-80,603,6,5-10,7,7-15,2,0-2,8,4-8,9,9-15,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13186,1957,58,56-90,Graduation,Single,52372.5,High,1,1,2,2014-05-27,45,7,0-150,0,0-15,8,0-50,2,0-30,0,0-30,1,0-30,18,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12199,1973,42,36-55,Master,Partner,49611.5,Low,0,0,0,2013-11-23,87,445,151-500,37,16-50,359,251-600,98,81-150,28,0-30,18,0-30,985,1,0-1,2,0-2,4,3-6,8,4-8,1,0-3,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
11178,1972,43,36-55,Master,Single,42394.0,Low,1,0,1,2014-03-23,69,15,0-150,2,0-15,10,0-50,0,0-30,1,0-30,4,0-30,32,1,0-1,1,0-2,0,0-2,3,0-3,7,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13697,1970,45,36-55,PhD,Partner,23626.0,Lowest,1,0,1,2014-05-24,84,27,0-150,2,0-15,14,0-50,0,0-30,0,0-30,0,0-30,43,3,2-4,3,3-6,1,0-2,3,0-3,5,4-8,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13196,1983,32,0-35,Graduation,Partner,30096.0,Lowest,1,0,1,2014-05-22,30,5,0-150,3,0-15,11,0-50,12,0-30,5,0-30,9,0-30,45,1,0-1,2,0-2,0,0-2,3,0-3,6,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13585,1960,55,36-55,Graduation,Single,47916.0,Low,0,1,1,2012-11-22,72,505,501-1250,0,0-15,26,0-50,0,0-30,0,0-30,75,31-80,606,5,5-10,7,7-15,4,3-6,6,4-8,6,4-8,22,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
11100,1972,43,36-55,Graduation,Single,51813.0,High,1,1,2,2013-04-11,37,51,0-150,2,0-15,7,0-50,0,0-30,1,0-30,2,0-30,63,2,2-4,2,0-2,0,0-2,3,0-3,7,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13654,1951,64,56-90,Master,Partner,78497.0,Highest,0,0,0,2013-12-01,44,207,151-500,26,16-50,447,251-600,75,31-80,0,0-30,126,81-150,881,1,0-1,5,3-6,7,7-12,12,9-15,2,0-3,25,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
12320,1983,32,0-35,PhD,Partner,50150.0,Low,0,0,0,2013-06-20,32,135,0-150,46,16-50,92,51-250,65,31-80,61,61-100,11,0-30,410,2,2-4,5,3-6,2,0-2,7,4-8,5,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13818,1960,55,36-55,Master,Single,47823.0,Low,0,1,1,2013-07-23,0,53,0-150,1,0-15,5,0-50,2,0-30,1,0-30,10,0-30,72,2,2-4,2,0-2,0,0-2,3,0-3,8,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12185,1959,56,56-90,PhD,Single,34554.0,Lowest,0,1,1,2014-03-30,43,41,0-150,1,0-15,6,0-50,2,0-30,0,0-30,5,0-30,55,2,2-4,2,0-2,0,0-2,3,0-3,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12651,1979,36,36-55,Graduation,Partner,85693.0,Highest,0,1,1,2013-04-20,59,386,151-500,81,51-100,183,51-250,120,81-150,81,61-100,111,81-150,962,2,2-4,9,7-15,5,3-6,11,9-15,5,4-8,27,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13502,1945,70,56-90,PhD,Partner,65846.0,High,0,0,0,2013-05-17,68,562,501-1250,81,51-100,276,251-600,80,31-80,40,31-60,81,81-150,1120,1,0-1,6,3-6,3,3-6,6,4-8,4,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13440,1959,56,56-90,Graduation,Partner,87195.0,Highest,0,0,0,2014-05-08,35,217,151-500,76,51-100,555,251-600,50,31-80,26,0-30,38,31-80,962,1,0-1,3,3-6,10,7-12,5,4-8,1,0-3,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12343,1979,36,36-55,Basic,Partner,24594.0,Lowest,1,0,1,2013-12-10,94,1,0-150,3,0-15,6,0-50,10,0-30,0,0-30,9,0-30,29,1,0-1,1,0-2,0,0-2,3,0-3,5,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12522,1964,51,36-55,Graduation,Partner,49096.0,Low,1,1,2,2013-09-24,15,144,0-150,1,0-15,32,0-50,2,0-30,1,0-30,7,0-30,187,4,2-4,4,3-6,1,0-2,4,4-8,7,4-8,13,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13894,1969,46,36-55,Graduation,Partner,52413.0,High,0,2,2,2013-02-02,56,295,151-500,81,51-100,271,251-600,75,31-80,81,61-100,65,31-80,868,4,2-4,6,3-6,4,3-6,12,9-15,6,4-8,26,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13373,1978,37,36-55,Graduation,Single,38557.0,Low,1,0,1,2012-12-19,17,76,0-150,3,0-15,31,0-50,4,0-30,4,0-30,27,0-30,145,2,2-4,3,3-6,1,0-2,3,0-3,7,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10991,1960,55,36-55,Master,Partner,89058.0,Highest,0,0,0,2012-12-07,18,454,151-500,81,51-100,106,51-250,31,31-80,22,0-30,43,31-80,737,1,0-1,5,3-6,4,3-6,4,4-8,2,0-3,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12636,1979,36,36-55,Graduation,Partner,77298.0,Highest,0,1,1,2013-11-02,46,425,151-500,81,51-100,292,251-600,23,0-30,35,31-60,79,31-80,935,1,0-1,6,3-6,6,3-6,11,9-15,3,0-3,24,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12093,1991,24,0-35,PhD,Single,68126.0,Highest,0,0,0,2012-11-10,40,1224,501-1250,17,16-50,311,251-600,23,0-30,51,31-60,86,81-150,1712,1,0-1,7,7-15,4,3-6,5,4-8,9,9-15,17,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,1,Accept more than once,2
12287,1963,52,36-55,Master,Partner,57288.0,High,0,1,1,2014-06-25,27,527,501-1250,0,0-15,21,0-50,0,0-30,0,0-30,60,31-80,608,3,2-4,8,7-15,1,0-2,8,4-8,6,4-8,20,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13240,1991,24,0-35,Graduation,Single,86037.0,Highest,0,0,0,2013-01-02,95,490,151-500,44,16-50,125,51-250,29,0-30,20,0-30,22,0-30,730,1,0-1,6,3-6,7,7-12,11,9-15,3,0-3,25,0,Reject,0,Reject,0,Reject,1,Accept,1,Accept more than once,0,1,Accept more than once,3
13004,1980,35,0-35,PhD,Partner,43974.0,Low,1,0,1,2012-12-12,19,378,151-500,0,0-15,101,51-250,0,0-30,0,0-30,72,31-80,551,5,5-10,6,3-6,4,3-6,6,4-8,7,4-8,21,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12495,1962,53,36-55,Graduation,Single,50785.0,Low,1,1,2,2013-09-10,27,64,0-150,1,0-15,21,0-50,0,0-30,1,0-30,27,0-30,114,2,2-4,2,0-2,1,0-2,3,0-3,6,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13376,1970,45,36-55,Graduation,Partner,90765.0,Highest,0,0,0,2014-01-24,25,547,501-1250,81,51-100,555,251-600,120,81-150,81,61-100,33,31-80,1417,0,0-1,4,3-6,6,3-6,5,4-8,1,0-3,15,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,1,Accept more than once,0,0,Accept more than once,2
13549,1978,37,36-55,Master,Partner,36550.0,Low,1,0,1,2013-02-19,74,47,0-150,81,51-100,94,51-250,120,81-150,81,61-100,120,81-150,543,5,5-10,9,7-15,1,0-2,5,4-8,9,9-15,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13812,1967,48,36-55,Master,Partner,30753.0,Lowest,1,1,2,2013-07-11,85,12,0-150,5,0-15,25,0-50,0,0-30,9,0-30,30,0-30,81,2,2-4,1,0-2,1,0-2,3,0-3,5,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12690,1969,46,36-55,Graduation,Partner,21918.0,Lowest,1,0,1,2013-11-14,37,1,0-150,6,0-15,7,0-50,11,0-30,5,0-30,3,0-30,33,2,2-4,2,0-2,0,0-2,3,0-3,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12534,1953,62,56-90,Master,Partner,56129.0,High,0,1,1,2013-06-20,65,320,151-500,48,16-50,133,51-250,39,31-80,72,61-100,48,31-80,660,4,2-4,6,3-6,2,0-2,10,9-15,4,4-8,22,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12209,1967,48,36-55,Master,Single,32557.0,Lowest,1,0,1,2014-02-24,13,34,0-150,3,0-15,29,0-50,0,0-30,4,0-30,10,0-30,80,3,2-4,2,0-2,1,0-2,3,0-3,5,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12574,1985,30,0-35,Master,Partner,19510.0,Lowest,2,0,2,2013-09-04,63,9,0-150,0,0-15,7,0-50,3,0-30,4,0-30,7,0-30,30,2,2-4,1,0-2,0,0-2,3,0-3,7,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12642,1976,39,36-55,Graduation,Single,30992.0,Lowest,1,0,1,2013-04-22,83,17,0-150,0,0-15,14,0-50,7,0-30,3,0-30,2,0-30,43,1,0-1,1,0-2,0,0-2,3,0-3,7,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13559,1983,32,0-35,Graduation,Single,101970.0,Highest,0,0,0,2013-03-12,69,722,501-1250,27,16-50,102,51-250,44,31-80,72,61-100,126,81-150,1093,0,0-1,6,3-6,8,7-12,13,9-15,2,0-3,27,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,1,Accept more than once,4
12306,1965,50,36-55,Master,Partner,71488.0,Highest,0,0,0,2013-02-18,87,162,151-500,33,16-50,124,51-250,40,31-80,28,0-30,126,81-150,513,2,2-4,3,3-6,4,3-6,7,4-8,1,0-3,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
11071,1984,31,0-35,Graduation,Single,79607.0,Highest,0,0,0,2013-04-21,37,450,151-500,81,51-100,555,251-600,120,81-150,0,0-30,126,81-150,1332,1,0-1,3,3-6,6,3-6,6,4-8,1,0-3,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13996,1953,62,56-90,Master,Partner,54348.0,High,1,1,2,2014-06-08,51,70,0-150,0,0-15,16,0-50,0,0-30,0,0-30,4,0-30,90,2,2-4,2,0-2,0,0-2,4,4-8,6,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12162,1961,54,36-55,PhD,Partner,57004.5,High,0,1,1,2013-07-11,23,352,151-500,0,0-15,27,0-50,10,0-30,0,0-30,15,0-30,404,3,2-4,6,3-6,1,0-2,7,4-8,6,4-8,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
11051,1956,59,56-90,PhD,Partner,77376.0,Highest,1,1,2,2014-05-10,72,492,151-500,19,16-50,110,51-250,16,0-30,12,0-30,12,0-30,661,4,2-4,6,3-6,3,3-6,10,9-15,4,4-8,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13337,1952,63,56-90,Graduation,Partner,62998.0,High,0,1,1,2013-09-30,10,120,0-150,58,51-100,73,51-250,65,31-80,81,61-100,58,31-80,455,5,5-10,5,3-6,4,3-6,5,4-8,5,4-8,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12122,1958,57,56-90,Master,Single,61331.0,High,1,1,2,2013-03-10,42,534,501-1250,5,0-15,47,0-50,0,0-30,5,0-30,41,31-80,632,5,5-10,11,7-15,1,0-2,6,4-8,8,4-8,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12933,1969,46,36-55,Graduation,Partner,73448.0,Highest,0,0,0,2014-02-10,10,236,151-500,81,51-100,189,51-250,23,0-30,41,31-60,126,81-150,696,1,0-1,7,7-15,2,0-2,9,9-15,4,4-8,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13728,1963,52,36-55,Graduation,Partner,51763.5,High,0,1,1,2013-08-11,96,231,151-500,65,51-100,196,51-250,38,31-80,71,61-100,124,81-150,725,1,0-1,6,3-6,5,3-6,7,4-8,4,4-8,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12087,1964,51,36-55,PhD,Partner,41551.0,Low,1,1,2,2013-08-14,51,220,151-500,0,0-15,33,0-50,3,0-30,0,0-30,23,0-30,279,5,5-10,5,3-6,1,0-2,5,4-8,8,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13045,1967,48,36-55,PhD,Partner,62981.0,High,0,0,0,2013-03-17,21,796,501-1250,14,0-15,555,251-600,38,31-80,44,31-60,0,0-30,1447,1,0-1,4,3-6,5,3-6,13,9-15,3,0-3,23,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13398,1976,39,36-55,Basic,Single,9548.0,Lowest,1,0,1,2012-08-08,31,0,0-150,1,0-15,3,0-50,10,0-30,6,0-30,9,0-30,29,2,2-4,1,0-2,0,0-2,3,0-3,8,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12631,1959,56,56-90,PhD,Partner,33762.0,Lowest,2,1,3,2013-07-07,61,53,0-150,1,0-15,34,0-50,2,0-30,0,0-30,16,0-30,106,3,2-4,2,0-2,2,0-2,2,0-3,8,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12677,1973,42,36-55,PhD,Single,35860.0,Low,1,1,2,2014-05-19,37,15,0-150,0,0-15,8,0-50,4,0-30,2,0-30,20,0-30,49,2,2-4,1,0-2,1,0-2,2,0-3,5,4-8,6,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
13794,1965,50,36-55,PhD,Single,36921.0,Low,1,1,2,2013-07-28,74,17,0-150,1,0-15,12,0-50,3,0-30,1,0-30,4,0-30,38,2,2-4,2,0-2,0,0-2,3,0-3,7,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13543,1992,23,0-35,Master,Single,92859.0,Highest,0,0,0,2012-10-19,46,962,501-1250,61,51-100,555,251-600,52,31-80,61,61-100,20,0-30,1711,1,0-1,5,3-6,4,3-6,12,9-15,2,0-3,22,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
11084,1976,39,36-55,Master,Partner,65104.0,High,0,1,1,2013-11-14,4,738,501-1250,0,0-15,232,51-250,13,0-30,20,0-30,50,31-80,1053,2,2-4,3,3-6,5,3-6,7,4-8,7,4-8,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12437,1962,53,36-55,Graduation,Partner,86111.0,Highest,0,0,0,2013-04-19,73,399,151-500,28,16-50,555,251-600,36,31-80,40,31-60,126,81-150,1184,1,0-1,5,3-6,7,7-12,10,9-15,2,0-3,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12258,1974,41,36-55,PhD,Single,68352.0,Highest,0,1,1,2013-08-28,47,614,501-1250,16,16-50,132,51-250,43,31-80,33,31-60,33,31-80,871,3,2-4,8,7-15,5,3-6,9,9-15,6,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13332,1988,27,0-35,Graduation,Partner,41883.0,Low,1,0,1,2013-03-19,13,32,0-150,34,16-50,41,0-50,73,31-80,16,0-30,116,81-150,312,3,2-4,4,3-6,2,0-2,3,0-3,7,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13978,1976,39,36-55,Graduation,Partner,59809.0,High,0,2,2,2012-10-18,36,598,501-1250,16,16-50,141,51-250,32,31-80,41,31-60,49,31-80,877,3,2-4,3,3-6,3,3-6,6,4-8,8,4-8,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10837,1975,40,36-55,Graduation,Partner,23957.0,Lowest,1,0,1,2012-10-28,47,2,0-150,1,0-15,18,0-50,20,0-30,11,0-30,16,0-30,68,1,0-1,2,0-2,0,0-2,3,0-3,6,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12725,1981,34,0-35,Graduation,Partner,38547.0,Low,1,0,1,2013-08-28,49,6,0-150,1,0-15,10,0-50,0,0-30,1,0-30,4,0-30,22,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,1,0,Reject,0
12949,1973,42,36-55,Master,Partner,35688.0,Lowest,2,1,3,2012-08-22,94,73,0-150,3,0-15,90,51-250,12,0-30,1,0-30,32,31-80,211,6,5-10,4,3-6,1,0-2,4,4-8,8,4-8,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12100,1966,49,36-55,Master,Partner,49605.0,Low,0,0,0,2014-06-21,65,42,0-150,16,16-50,29,0-50,12,0-30,20,0-30,8,0-30,127,1,0-1,2,0-2,1,0-2,4,4-8,3,0-3,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13613,1953,62,56-90,Master,Partner,59354.0,High,0,2,2,2014-04-24,59,295,151-500,21,16-50,78,51-250,39,31-80,13,0-30,13,0-30,459,1,0-1,4,3-6,4,3-6,7,4-8,3,0-3,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12765,1969,46,36-55,Graduation,Partner,65747.0,High,0,1,1,2014-03-07,96,346,151-500,17,16-50,48,0-50,23,0-30,13,0-30,13,0-30,460,4,2-4,8,7-15,1,0-2,6,4-8,6,4-8,19,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
12338,1972,43,36-55,Master,Partner,46344.0,Low,0,1,1,2012-12-14,28,233,151-500,20,16-50,57,51-250,8,0-30,20,0-30,91,81-150,429,4,2-4,7,7-15,1,0-2,5,4-8,7,4-8,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13657,1988,27,0-35,Graduation,Single,34176.0,Lowest,1,0,1,2014-05-12,12,5,0-150,7,0-15,24,0-50,19,0-30,14,0-30,20,0-30,89,4,2-4,3,3-6,0,0-2,4,4-8,6,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12508,1952,63,56-90,PhD,Partner,61010.0,High,0,1,1,2012-10-09,57,888,501-1250,0,0-15,57,51-250,0,0-30,0,0-30,76,31-80,1021,2,2-4,8,7-15,5,3-6,11,9-15,5,4-8,26,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10240,1949,66,56-90,Graduation,Partner,69372.0,Highest,0,0,0,2013-02-19,10,997,501-1250,26,16-50,269,251-600,34,31-80,13,0-30,42,31-80,1381,1,0-1,10,7-15,4,3-6,6,4-8,4,4-8,21,0,Reject,0,Reject,0,Reject,1,Accept,1,Accept more than once,0,1,Accept more than once,3
12236,1958,57,56-90,Graduation,Single,49967.0,Low,0,1,1,2013-07-08,4,212,151-500,6,0-15,69,51-250,4,0-30,12,0-30,3,0-30,306,3,2-4,6,3-6,1,0-2,5,4-8,7,4-8,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12005,1978,37,36-55,Graduation,Single,60199.0,High,1,2,3,2013-09-12,49,8,0-150,1,0-15,7,0-50,2,0-30,0,0-30,0,0-30,18,1,0-1,0,0-2,0,0-2,3,0-3,4,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12941,1977,38,36-55,Graduation,Partner,55375.0,High,0,1,1,2013-10-17,3,42,0-150,11,0-15,57,51-250,10,0-30,28,0-30,14,0-30,162,1,0-1,1,0-2,1,0-2,6,4-8,2,0-3,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12434,1955,60,56-90,Graduation,Single,80317.0,Highest,0,0,0,2013-08-20,64,536,501-1250,11,0-15,387,251-600,120,81-150,81,61-100,57,31-80,1192,1,0-1,3,3-6,4,3-6,10,9-15,1,0-3,18,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13273,1958,57,56-90,Master,Single,30523.0,Lowest,2,1,3,2013-07-01,0,5,0-150,0,0-15,3,0-50,0,0-30,0,0-30,5,0-30,13,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12841,1945,70,56-90,PhD,Partner,70356.0,Highest,0,0,0,2012-11-05,20,1224,501-1250,16,16-50,249,51-250,43,31-80,16,0-30,33,31-80,1581,2,2-4,10,7-15,6,3-6,9,9-15,6,4-8,27,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13063,1984,31,0-35,Graduation,Partner,23228.0,Lowest,1,0,1,2014-01-05,91,53,0-150,3,0-15,49,0-50,7,0-30,4,0-30,5,0-30,121,4,2-4,3,3-6,0,0-2,4,4-8,8,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10095,1975,40,36-55,PhD,Single,74165.0,Highest,0,0,0,2013-05-01,9,1001,501-1250,12,0-15,240,51-250,16,0-30,12,0-30,12,0-30,1293,1,0-1,5,3-6,4,3-6,10,9-15,2,0-3,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13482,1973,42,36-55,PhD,Partner,57004.5,High,0,1,1,2014-03-01,98,20,0-150,2,0-15,555,251-600,1,0-30,2,0-30,1,0-30,581,6,5-10,0,0-2,10,7-12,0,0-3,0,0-3,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13902,1966,49,36-55,Graduation,Partner,43482.0,Low,2,1,3,2013-11-13,83,18,0-150,1,0-15,32,0-50,6,0-30,3,0-30,28,0-30,88,3,2-4,2,0-2,0,0-2,4,4-8,6,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10573,1953,62,56-90,Graduation,Single,62551.0,High,0,0,0,2013-11-18,27,125,0-150,16,16-50,98,51-250,120,81-150,21,0-30,27,0-30,407,1,0-1,6,3-6,7,7-12,4,4-8,3,0-3,18,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
12203,1959,56,56-90,Graduation,Single,52332.0,High,0,0,0,2013-08-28,63,212,151-500,5,0-15,33,0-50,7,0-30,0,0-30,2,0-30,259,1,0-1,3,3-6,2,0-2,6,4-8,4,4-8,12,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13639,1988,27,0-35,Graduation,Single,66951.0,High,0,0,0,2013-11-02,46,277,151-500,81,51-100,305,251-600,120,81-150,76,61-100,124,81-150,983,1,0-1,3,3-6,4,3-6,7,4-8,1,0-3,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12377,1957,58,56-90,Graduation,Partner,26091.0,Lowest,1,1,2,2014-02-25,84,15,0-150,10,0-15,19,0-50,8,0-30,17,0-30,20,0-30,89,3,2-4,2,0-2,1,0-2,3,0-3,5,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12133,1965,50,36-55,Graduation,Partner,33456.0,Lowest,1,1,2,2014-04-21,58,7,0-150,3,0-15,10,0-50,8,0-30,1,0-30,7,0-30,36,2,2-4,1,0-2,0,0-2,3,0-3,7,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12576,1982,33,0-35,Graduation,Partner,28718.0,Lowest,1,0,1,2013-07-13,78,12,0-150,4,0-15,6,0-50,11,0-30,8,0-30,16,0-30,57,2,2-4,2,0-2,0,0-2,3,0-3,8,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13426,1970,45,36-55,Graduation,Partner,50447.0,Low,2,0,2,2014-04-21,4,85,0-150,7,0-15,24,0-50,2,0-30,3,0-30,27,0-30,148,1,0-1,3,3-6,1,0-2,3,0-3,6,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
